Customer_ID,Frequency,Monetary,Recency,M_Score,R_Score,Frequency_Rank,F_Score,RFM_Score,RFM_Code,Segment
CUST_02224,1,464.73,202,1,2,397.0,1,4,211,Hibernating
CUST_02225,3,1179.59,27,2,5,2613.0,3,10,532,Potential Loyalists
CUST_02226,2,1366.19,74,2,3,1442.0,2,7,322,Others
CUST_02227,3,1671.0800000000002,14,2,5,2614.0,3,10,532,Potential Loyalists
CUST_02228,5,9753.13,159,5,2,3925.0,4,11,245,Cannot Lose Them
CUST_02229,3,13359.3,16,5,5,2615.0,3,13,535,Potential Loyalists
CUST_02230,1,117.3,98,1,3,398.0,1,5,311,Others
CUST_02231,3,3277.43,246,3,1,2616.0,3,7,133,At Risk
CUST_02232,1,607.5,141,1,2,399.0,1,4,211,Hibernating
CUST_02233,2,1557.74,39,2,4,1443.0,2,8,422,Potential Loyalists
CUST_02234,3,5551.17,230,4,1,2617.0,3,8,134,At Risk
CUST_02235,3,3017.22,94,3,3,2618.0,3,9,333,Others
CUST_02236,4,2160.4700000000003,82,3,3,3397.0,4,10,343,Loyal Customer
CUST_02237,3,1260.45,47,2,4,2619.0,3,9,432,Potential Loyalists
CUST_02238,6,7359.62,41,5,4,4315.0,5,14,455,Champions
CUST_02239,4,996.45,76,2,3,3398.0,4,9,342,Loyal Customer
CUST_02240,2,1010.62,114,2,3,1444.0,2,7,322,Others
CUST_02241,5,5210.85,54,4,4,3926.0,4,12,444,Champions
CUST_02242,4,3920.59,51,4,4,3399.0,4,12,444,Champions
CUST_02243,1,228.16,341,1,1,400.0,1,3,111,Lost
CUST_02244,2,6900.55,185,5,2,1445.0,2,9,225,Hibernating
CUST_02245,3,12587.48,77,5,3,2620.0,3,11,335,Others
CUST_02246,8,19360.23,31,5,4,4726.0,5,14,455,Champions
CUST_02247,4,21395.7,58,5,4,3400.0,4,13,445,Champions
CUST_02248,3,433.19,115,1,3,2621.0,3,7,331,Others
CUST_02249,3,11051.35,37,5,4,2622.0,3,12,435,Potential Loyalists
CUST_02250,1,568.84,274,1,1,401.0,1,3,111,Lost
CUST_02251,3,2526.16,110,3,3,2623.0,3,9,333,Others
CUST_02252,4,8277.2,13,5,5,3401.0,4,14,545,Champions
CUST_02253,2,1004.05,357,2,1,1446.0,2,5,122,Lost
CUST_02254,3,2136.46,108,3,3,2624.0,3,9,333,Others
CUST_02255,3,1221.5,57,2,4,2625.0,3,9,432,Potential Loyalists
CUST_02256,2,412.6,264,1,1,1447.0,2,4,121,Lost
CUST_02257,3,2522.72,27,3,5,2626.0,3,11,533,Potential Loyalists
CUST_02258,1,2078.15,191,3,2,402.0,1,6,213,Hibernating
CUST_02259,2,245.43,109,1,3,1448.0,2,6,321,Others
CUST_02260,1,2439.05,421,3,1,403.0,1,5,113,Lost
CUST_02261,3,9659.76,306,5,1,2627.0,3,9,135,At Risk
CUST_02262,9,5535.82,37,4,4,4861.0,5,13,454,Champions
CUST_02263,3,879.64,34,2,4,2628.0,3,9,432,Potential Loyalists
CUST_02264,1,2214.41,276,3,1,404.0,1,5,113,Lost
CUST_02265,3,8813.96,73,5,3,2629.0,3,11,335,Others
CUST_02266,3,651.47,173,1,2,2630.0,3,6,231,At Risk
CUST_02267,1,94.57,21,1,5,405.0,1,7,511,New Customer
CUST_02268,2,238.8,350,1,1,1449.0,2,4,121,Lost
CUST_02269,1,4989.58,259,4,1,406.0,1,6,114,Lost
CUST_02270,1,281.9,220,1,1,407.0,1,3,111,Lost
CUST_02271,2,3329.15,19,3,5,1450.0,2,10,523,Potential Loyalists
CUST_02272,5,11771.64,97,5,3,3927.0,4,12,345,Loyal Customer
CUST_02273,1,2812.59,97,3,3,408.0,1,7,313,Others
CUST_02274,7,2755.64,59,3,4,4557.0,5,12,453,Loyal Customer
CUST_02275,2,546.3,120,1,3,1451.0,2,6,321,Others
CUST_02276,1,236.92,315,1,1,409.0,1,3,111,Lost
CUST_02277,3,1484.55,304,2,1,2631.0,3,6,132,At Risk
CUST_02278,8,10047.98,162,5,2,4727.0,5,12,255,Cannot Lose Them
CUST_02279,2,1055.0,170,2,2,1452.0,2,6,222,Hibernating
CUST_02280,2,994.53,91,2,3,1453.0,2,7,322,Others
CUST_02281,5,8095.429999999999,17,5,5,3928.0,4,14,545,Champions
CUST_02282,2,1883.04,152,3,2,1454.0,2,7,223,Hibernating
CUST_02283,1,4429.12,212,4,2,410.0,1,7,214,Hibernating
CUST_02284,4,2960.77,243,3,1,3402.0,4,8,143,At Risk
CUST_02285,2,398.49,246,1,1,1455.0,2,4,121,Lost
CUST_02286,2,197.85,102,1,3,1456.0,2,6,321,Others
CUST_02287,2,8253.2,180,5,2,1457.0,2,9,225,Hibernating
CUST_02288,4,907.21,19,2,5,3403.0,4,11,542,Loyal Customer
CUST_02289,2,518.1800000000001,8,1,5,1458.0,2,8,521,Potential Loyalists
CUST_02290,9,8616.3,62,5,4,4862.0,5,14,455,Champions
CUST_02291,2,926.54,308,2,1,1459.0,2,5,122,Lost
CUST_02292,3,2919.14,13,3,5,2632.0,3,11,533,Potential Loyalists
CUST_02293,2,604.03,154,1,2,1460.0,2,5,221,Hibernating
CUST_02294,2,2047.21,280,3,1,1461.0,2,6,123,Lost
CUST_02295,1,150.42,32,1,4,411.0,1,6,411,New Customer
CUST_02296,3,1106.15,135,2,2,2633.0,3,7,232,At Risk
CUST_02297,8,4772.78,8,4,5,4728.0,5,14,554,Champions
CUST_02298,3,13228.34,21,5,5,2634.0,3,13,535,Potential Loyalists
CUST_02299,6,10271.95,113,5,3,4316.0,5,13,355,Loyal Customer
CUST_02300,5,7442.92,20,5,5,3929.0,4,14,545,Champions
CUST_02301,1,1217.88,10,2,5,412.0,1,8,512,New Customer
CUST_02302,5,9792.52,262,5,1,3930.0,4,10,145,Cannot Lose Them
CUST_02303,2,3400.28,16,3,5,1462.0,2,10,523,Potential Loyalists
CUST_02304,1,316.67,256,1,1,413.0,1,3,111,Lost
CUST_02305,2,1811.15,241,3,1,1463.0,2,6,123,Lost
CUST_02306,1,206.84,419,1,1,414.0,1,3,111,Lost
CUST_02307,6,6321.61,55,4,4,4317.0,5,13,454,Champions
CUST_02308,4,12238.169999999998,29,5,5,3404.0,4,14,545,Champions
CUST_02309,4,3072.95,29,3,5,3405.0,4,12,543,Loyal Customer
CUST_02310,8,11469.24,116,5,3,4729.0,5,13,355,Loyal Customer
CUST_02311,6,5528.68,6,4,5,4318.0,5,14,554,Champions
CUST_02312,3,2499.6200000000003,199,3,2,2635.0,3,8,233,At Risk
CUST_02313,5,1734.41,11,3,5,3931.0,4,12,543,Loyal Customer
CUST_02314,2,11330.23,211,5,2,1464.0,2,9,225,Hibernating
CUST_02315,2,221.91,22,1,5,1465.0,2,8,521,Potential Loyalists
CUST_02316,4,2363.62,275,3,1,3406.0,4,8,143,At Risk
CUST_02317,4,2791.5,51,3,4,3407.0,4,11,443,Loyal Customer
CUST_02318,5,2151.0,180,3,2,3932.0,4,9,243,At Risk
CUST_02319,8,2518.61,194,3,2,4730.0,5,10,253,At Risk
CUST_02320,1,94.86,271,1,1,415.0,1,3,111,Lost
CUST_02321,6,2818.51,60,3,4,4319.0,5,12,453,Loyal Customer
CUST_02322,2,477.72,226,1,1,1466.0,2,4,121,Lost
CUST_02323,9,19654.01,8,5,5,4863.0,5,15,555,Champions
CUST_02324,2,2555.46,198,3,2,1467.0,2,7,223,Hibernating
CUST_02325,2,2316.35,88,3,3,1468.0,2,8,323,Others
CUST_02326,5,9965.22,110,5,3,3933.0,4,12,345,Loyal Customer
CUST_02327,3,16538.329999999998,206,5,2,2636.0,3,10,235,At Risk
CUST_02328,1,227.06,369,1,1,416.0,1,3,111,Lost
CUST_02329,2,835.53,50,2,4,1469.0,2,8,422,Potential Loyalists
CUST_02330,5,7409.19,55,5,4,3934.0,4,13,445,Champions
CUST_02331,1,1734.45,25,3,5,417.0,1,9,513,New Customer
CUST_02332,1,293.7,64,1,4,418.0,1,6,411,New Customer
CUST_02333,3,722.4100000000001,187,2,2,2637.0,3,7,232,At Risk
CUST_02334,3,1539.38,14,2,5,2638.0,3,10,532,Potential Loyalists
CUST_02335,1,3774.83,412,4,1,419.0,1,6,114,Lost
CUST_02336,3,638.06,20,1,5,2639.0,3,9,531,Potential Loyalists
CUST_02337,3,3149.03,136,3,2,2640.0,3,8,233,At Risk
CUST_02338,10,7251.0,109,5,3,4951.0,5,13,355,Loyal Customer
CUST_02339,1,125.13,356,1,1,420.0,1,3,111,Lost
CUST_02340,5,1139.41,4,2,5,3935.0,4,11,542,Loyal Customer
CUST_02341,1,683.92,19,2,5,421.0,1,8,512,New Customer
CUST_02342,5,6750.86,68,4,4,3936.0,4,12,444,Champions
CUST_02343,5,3494.14,56,3,4,3937.0,4,11,443,Loyal Customer
CUST_02344,4,2860.97,179,3,2,3408.0,4,9,243,At Risk
CUST_02345,1,884.54,48,2,4,422.0,1,7,412,New Customer
CUST_02346,10,6426.98,50,4,4,4952.0,5,13,454,Champions
CUST_02347,2,821.2800000000001,228,2,1,1470.0,2,5,122,Lost
CUST_02348,4,2116.56,20,3,5,3409.0,4,12,543,Loyal Customer
CUST_02349,1,107.56,290,1,1,423.0,1,3,111,Lost
CUST_02350,2,1178.99,17,2,5,1471.0,2,9,522,Potential Loyalists
CUST_02351,3,5025.35,76,4,3,2641.0,3,10,334,Others
CUST_02352,6,11142.35,138,5,2,4320.0,5,12,255,Cannot Lose Them
CUST_02353,2,970.62,49,2,4,1472.0,2,8,422,Potential Loyalists
CUST_02354,9,6894.87,74,5,3,4864.0,5,13,355,Loyal Customer
CUST_02355,1,384.03,237,1,1,424.0,1,3,111,Lost
CUST_02356,3,9329.99,14,5,5,2642.0,3,13,535,Potential Loyalists
CUST_02357,1,364.42,196,1,2,425.0,1,4,211,Hibernating
CUST_02358,8,4509.38,60,4,4,4731.0,5,13,454,Champions
CUST_02359,7,14573.0,4,5,5,4558.0,5,15,555,Champions
CUST_02360,8,14020.79,71,5,4,4732.0,5,14,455,Champions
CUST_02361,3,695.3,26,2,5,2643.0,3,10,532,Potential Loyalists
CUST_02362,2,460.7,176,1,2,1473.0,2,5,221,Hibernating
CUST_02363,1,2187.38,187,3,2,426.0,1,6,213,Hibernating
CUST_02364,4,6360.6900000000005,111,4,3,3410.0,4,11,344,Loyal Customer
CUST_02365,1,107.08,73,1,3,427.0,1,5,311,Others
CUST_02366,6,3504.62,224,3,1,4321.0,5,9,153,At Risk
CUST_02367,1,102.82,122,1,3,428.0,1,5,311,Others
CUST_02368,2,468.74,288,1,1,1474.0,2,4,121,Lost
CUST_02369,7,10670.3,25,5,5,4559.0,5,15,555,Champions
CUST_02370,4,573.0,3,1,5,3411.0,4,10,541,Loyal Customer
CUST_02371,1,209.02,303,1,1,429.0,1,3,111,Lost
CUST_02372,7,4578.14,6,4,5,4560.0,5,14,554,Champions
CUST_02373,2,8156.389999999999,62,5,4,1475.0,2,11,425,Potential Loyalists
CUST_02374,5,9673.74,177,5,2,3938.0,4,11,245,Cannot Lose Them
CUST_02375,7,7026.87,25,5,5,4561.0,5,15,555,Champions
CUST_02376,3,3273.54,67,3,4,2644.0,3,10,433,Potential Loyalists
CUST_02377,4,2172.13,15,3,5,3412.0,4,12,543,Loyal Customer
CUST_02378,5,1753.78,11,3,5,3939.0,4,12,543,Loyal Customer
CUST_02379,3,948.97,36,2,4,2645.0,3,9,432,Potential Loyalists
CUST_02380,7,6048.22,13,4,5,4562.0,5,14,554,Champions
CUST_02381,7,9201.84,7,5,5,4563.0,5,15,555,Champions
CUST_02382,4,6839.05,162,4,2,3413.0,4,10,244,Cannot Lose Them
CUST_02383,1,1263.12,63,2,4,430.0,1,7,412,New Customer
CUST_02384,8,4834.1900000000005,31,4,4,4733.0,5,13,454,Champions
CUST_02385,3,2014.85,56,3,4,2646.0,3,10,433,Potential Loyalists
CUST_02386,7,9478.34,3,5,5,4564.0,5,15,555,Champions
CUST_02387,2,238.67,197,1,2,1476.0,2,5,221,Hibernating
CUST_02388,5,3349.6,28,3,5,3940.0,4,12,543,Loyal Customer
CUST_02389,4,1224.44,100,2,3,3414.0,4,9,342,Loyal Customer
CUST_02390,3,867.41,98,2,3,2647.0,3,8,332,Others
CUST_02391,3,5152.2300000000005,80,4,3,2648.0,3,10,334,Others
CUST_02392,1,176.58,153,1,2,431.0,1,4,211,Hibernating
CUST_02393,3,2191.4700000000003,38,3,4,2649.0,3,10,433,Potential Loyalists
CUST_02394,1,256.38,255,1,1,432.0,1,3,111,Lost
CUST_02395,7,8408.470000000001,8,5,5,4565.0,5,15,555,Champions
CUST_02396,2,1227.41,105,2,3,1477.0,2,7,322,Others
CUST_02397,2,6264.65,110,4,3,1478.0,2,9,324,Others
CUST_02398,3,3402.29,45,3,4,2650.0,3,10,433,Potential Loyalists
CUST_02399,2,410.01,164,1,2,1479.0,2,5,221,Hibernating
CUST_02400,2,2566.69,273,3,1,1480.0,2,6,123,Lost
CUST_02401,6,8307.98,2,5,5,4322.0,5,15,555,Champions
CUST_02402,2,8626.98,131,5,2,1481.0,2,9,225,Hibernating
CUST_02403,8,12385.51,18,5,5,4734.0,5,15,555,Champions
CUST_02404,1,90.25,232,1,1,433.0,1,3,111,Lost
CUST_02405,1,600.28,72,1,3,434.0,1,5,311,Others
CUST_02406,5,2949.85,46,3,4,3941.0,4,11,443,Loyal Customer
CUST_02407,2,637.8299999999999,183,1,2,1482.0,2,5,221,Hibernating
CUST_02408,2,5579.32,263,4,1,1483.0,2,7,124,Lost
CUST_02409,2,371.67,6,1,5,1484.0,2,8,521,Potential Loyalists
CUST_02410,2,6096.36,105,4,3,1485.0,2,9,324,Others
CUST_02411,2,346.76,63,1,4,1486.0,2,7,421,Potential Loyalists
CUST_02412,2,335.2,6,1,5,1487.0,2,8,521,Potential Loyalists
CUST_02413,6,3365.03,26,3,5,4323.0,5,13,553,Loyal Customer
CUST_02414,1,579.45,117,1,3,435.0,1,5,311,Others
CUST_02415,5,4781.83,56,4,4,3942.0,4,12,444,Champions
CUST_02416,4,2495.11,46,3,4,3415.0,4,11,443,Loyal Customer
CUST_02417,3,1771.0099999999998,89,3,3,2651.0,3,9,333,Others
CUST_02418,6,14395.66,42,5,4,4324.0,5,14,455,Champions
CUST_02419,3,4102.95,12,4,5,2652.0,3,12,534,Potential Loyalists
CUST_02420,4,11044.18,38,5,4,3416.0,4,13,445,Champions
CUST_02421,8,11049.52,4,5,5,4735.0,5,15,555,Champions
CUST_02422,2,7247.62,4,5,5,1488.0,2,12,525,Potential Loyalists
CUST_02423,2,2174.72,232,3,1,1489.0,2,6,123,Lost
CUST_02424,3,3064.58,32,3,4,2653.0,3,10,433,Potential Loyalists
CUST_02425,4,6165.49,126,4,2,3417.0,4,10,244,Cannot Lose Them
CUST_02426,2,422.9,157,1,2,1490.0,2,5,221,Hibernating
CUST_02427,5,2365.17,39,3,4,3943.0,4,11,443,Loyal Customer
CUST_02428,7,20555.6,48,5,4,4566.0,5,14,455,Champions
CUST_02429,3,603.5,151,1,2,2654.0,3,6,231,At Risk
CUST_02430,8,8021.74,33,5,4,4736.0,5,14,455,Champions
CUST_02431,5,2473.91,105,3,3,3944.0,4,10,343,Loyal Customer
CUST_02432,4,6393.69,158,4,2,3418.0,4,10,244,Cannot Lose Them
CUST_02433,5,3724.42,96,4,3,3945.0,4,11,344,Loyal Customer
CUST_02434,1,642.6,6,1,5,436.0,1,7,511,New Customer
CUST_02435,3,3531.07,79,4,3,2655.0,3,10,334,Others
CUST_02436,1,2874.48,131,3,2,437.0,1,6,213,Hibernating
CUST_02437,10,11914.919999999998,13,5,5,4953.0,5,15,555,Champions
CUST_02438,3,718.1299999999999,174,2,2,2656.0,3,7,232,At Risk
CUST_02439,1,200.75,380,1,1,438.0,1,3,111,Lost
CUST_02440,3,5984.08,56,4,4,2657.0,3,11,434,Potential Loyalists
CUST_02441,2,319.51,59,1,4,1491.0,2,7,421,Potential Loyalists
CUST_02442,9,14412.19,53,5,4,4865.0,5,14,455,Champions
CUST_02443,2,302.99,107,1,3,1492.0,2,6,321,Others
CUST_02444,5,6024.09,164,4,2,3946.0,4,10,244,Cannot Lose Them
CUST_02445,1,521.28,94,1,3,439.0,1,5,311,Others
CUST_02446,3,3432.57,136,3,2,2658.0,3,8,233,At Risk
CUST_02447,3,4477.41,43,4,4,2659.0,3,11,434,Potential Loyalists
CUST_02448,1,3821.75,91,4,3,440.0,1,8,314,Others
CUST_02449,4,4622.91,14,4,5,3419.0,4,13,544,Champions
CUST_02450,3,792.62,105,2,3,2660.0,3,8,332,Others
CUST_02451,3,1312.58,234,2,1,2661.0,3,6,132,At Risk
CUST_02452,4,818.1,4,2,5,3420.0,4,11,542,Loyal Customer
CUST_02453,1,687.94,413,2,1,441.0,1,4,112,Lost
CUST_02454,3,3249.7200000000003,199,3,2,2662.0,3,8,233,At Risk
CUST_02455,4,13829.71,19,5,5,3421.0,4,14,545,Champions
CUST_02456,1,118.15,146,1,2,442.0,1,4,211,Hibernating
CUST_02457,3,23623.71,54,5,4,2663.0,3,12,435,Potential Loyalists
CUST_02458,1,1609.5,214,2,1,443.0,1,4,112,Lost
CUST_02459,5,26386.9,130,5,2,3947.0,4,11,245,Cannot Lose Them
CUST_02460,2,1810.76,199,3,2,1493.0,2,7,223,Hibernating
CUST_02461,3,533.58,20,1,5,2664.0,3,9,531,Potential Loyalists
CUST_02462,3,2540.84,32,3,4,2665.0,3,10,433,Potential Loyalists
CUST_02463,3,9623.22,89,5,3,2666.0,3,11,335,Others
CUST_02464,6,11409.93,38,5,4,4325.0,5,14,455,Champions
CUST_02465,3,2239.79,116,3,3,2667.0,3,9,333,Others
CUST_02466,1,146.4,200,1,2,444.0,1,4,211,Hibernating
CUST_02467,1,12404.2,146,5,2,445.0,1,8,215,Hibernating
CUST_02468,3,2149.44,154,3,2,2668.0,3,8,233,At Risk
CUST_02469,1,11946.56,354,5,1,446.0,1,7,115,Lost
CUST_02470,3,4277.21,261,4,1,2669.0,3,8,134,At Risk
CUST_02471,3,1719.29,180,3,2,2670.0,3,8,233,At Risk
CUST_02472,1,540.04,291,1,1,447.0,1,3,111,Lost
CUST_02473,2,2784.92,196,3,2,1494.0,2,7,223,Hibernating
CUST_02474,3,1341.03,1,2,5,2671.0,3,10,532,Potential Loyalists
CUST_02475,5,2287.28,35,3,4,3948.0,4,11,443,Loyal Customer
CUST_02476,3,5640.17,3,4,5,2672.0,3,12,534,Potential Loyalists
CUST_02477,3,13601.62,62,5,4,2673.0,3,12,435,Potential Loyalists
CUST_02478,2,17589.559999999998,86,5,3,1495.0,2,10,325,Others
CUST_02479,5,3339.28,88,3,3,3949.0,4,10,343,Loyal Customer
CUST_02480,2,1471.61,90,2,3,1496.0,2,7,322,Others
CUST_02481,3,1687.1799999999998,168,2,2,2674.0,3,7,232,At Risk
CUST_02482,4,1129.11,80,2,3,3422.0,4,9,342,Loyal Customer
CUST_02483,2,1258.93,15,2,5,1497.0,2,9,522,Potential Loyalists
CUST_02484,5,15066.71,237,5,1,3950.0,4,10,145,Cannot Lose Them
CUST_02485,6,10251.23,37,5,4,4326.0,5,14,455,Champions
CUST_02486,2,1804.71,311,3,1,1498.0,2,6,123,Lost
CUST_02487,10,14294.96,8,5,5,4954.0,5,15,555,Champions
CUST_02488,2,1578.88,72,2,3,1499.0,2,7,322,Others
CUST_02489,2,596.92,144,1,2,1500.0,2,5,221,Hibernating
CUST_02490,2,7886.65,144,5,2,1501.0,2,9,225,Hibernating
CUST_02491,2,1907.39,62,3,4,1502.0,2,9,423,Potential Loyalists
CUST_02492,8,11766.67,19,5,5,4737.0,5,15,555,Champions
CUST_02493,5,7281.84,48,5,4,3951.0,4,13,445,Champions
CUST_02494,5,15961.22,43,5,4,3952.0,4,13,445,Champions
CUST_02495,2,2985.79,234,3,1,1503.0,2,6,123,Lost
CUST_02496,1,831.86,165,2,2,448.0,1,5,212,Hibernating
CUST_02497,2,1955.1,89,3,3,1504.0,2,8,323,Others
CUST_02498,2,2875.5,45,3,4,1505.0,2,9,423,Potential Loyalists
CUST_02499,1,334.7,27,1,5,449.0,1,7,511,New Customer
CUST_02500,7,14605.74,7,5,5,4567.0,5,15,555,Champions
CUST_02501,2,233.77,193,1,2,1506.0,2,5,221,Hibernating
CUST_02502,1,1149.76,212,2,2,450.0,1,5,212,Hibernating
CUST_02503,1,3650.05,55,4,4,451.0,1,9,414,New Customer
CUST_02504,5,11627.09,70,5,4,3953.0,4,13,445,Champions
CUST_02505,3,2383.69,244,3,1,2675.0,3,7,133,At Risk
CUST_02506,3,3010.31,125,3,2,2676.0,3,8,233,At Risk
CUST_02507,2,1498.02,85,2,3,1507.0,2,7,322,Others
CUST_02508,5,1627.71,71,2,4,3954.0,4,10,442,Loyal Customer
CUST_02509,2,1362.14,92,2,3,1508.0,2,7,322,Others
CUST_02510,1,317.7,450,1,1,452.0,1,3,111,Lost
CUST_02511,2,293.67,61,1,4,1509.0,2,7,421,Potential Loyalists
CUST_02512,3,3539.81,24,4,5,2677.0,3,12,534,Potential Loyalists
CUST_02513,1,95.88,384,1,1,453.0,1,3,111,Lost
CUST_02514,3,772.31,76,2,3,2678.0,3,8,332,Others
CUST_02515,8,10821.32,76,5,3,4738.0,5,13,355,Loyal Customer
CUST_02516,3,816.56,139,2,2,2679.0,3,7,232,At Risk
CUST_02517,3,2515.52,111,3,3,2680.0,3,9,333,Others
CUST_02518,3,13082.92,26,5,5,2681.0,3,13,535,Potential Loyalists
CUST_02519,2,6103.3,302,4,1,1510.0,2,7,124,Lost
CUST_02520,4,3358.0,79,3,3,3423.0,4,10,343,Loyal Customer
CUST_02521,4,2705.98,68,3,4,3424.0,4,11,443,Loyal Customer
CUST_02522,5,13557.21,90,5,3,3955.0,4,12,345,Loyal Customer
CUST_02523,2,888.15,72,2,3,1511.0,2,7,322,Others
CUST_02524,3,2739.4300000000003,132,3,2,2682.0,3,8,233,At Risk
CUST_02525,6,24652.52,81,5,3,4327.0,5,13,355,Loyal Customer
CUST_02526,1,1284.45,63,2,4,454.0,1,7,412,New Customer
CUST_02527,2,177.42000000000002,339,1,1,1512.0,2,4,121,Lost
CUST_02528,2,6290.36,270,4,1,1513.0,2,7,124,Lost
CUST_02529,2,3076.34,310,3,1,1514.0,2,6,123,Lost
CUST_02530,5,4822.49,152,4,2,3956.0,4,10,244,Cannot Lose Them
CUST_02531,7,9987.81,12,5,5,4568.0,5,15,555,Champions
CUST_02532,2,389.47,64,1,4,1515.0,2,7,421,Potential Loyalists
CUST_02533,1,266.72,354,1,1,455.0,1,3,111,Lost
CUST_02534,5,6024.699999999999,10,4,5,3957.0,4,13,544,Champions
CUST_02535,3,4960.63,65,4,4,2683.0,3,11,434,Potential Loyalists
CUST_02536,10,35281.6,18,5,5,4955.0,5,15,555,Champions
CUST_02537,3,4735.06,33,4,4,2684.0,3,11,434,Potential Loyalists
CUST_02538,2,2412.36,46,3,4,1516.0,2,9,423,Potential Loyalists
CUST_02539,2,2829.89,154,3,2,1517.0,2,7,223,Hibernating
CUST_02540,1,130.59,166,1,2,456.0,1,4,211,Hibernating
CUST_02541,1,1900.95,374,3,1,457.0,1,5,113,Lost
CUST_02542,1,627.36,188,1,2,458.0,1,4,211,Hibernating
CUST_02543,3,448.97,126,1,2,2685.0,3,6,231,At Risk
CUST_02544,1,188.53,434,1,1,459.0,1,3,111,Lost
CUST_02545,1,337.2,89,1,3,460.0,1,5,311,Others
CUST_02546,2,8837.4,208,5,2,1518.0,2,9,225,Hibernating
CUST_02547,2,655.8599999999999,243,1,1,1519.0,2,4,121,Lost
CUST_02548,1,603.84,392,1,1,461.0,1,3,111,Lost
CUST_02549,2,3933.75,248,4,1,1520.0,2,7,124,Lost
CUST_02550,7,3872.42,38,4,4,4569.0,5,13,454,Champions
CUST_02551,4,5965.68,294,4,1,3425.0,4,9,144,Cannot Lose Them
CUST_02552,3,2196.41,181,3,2,2686.0,3,8,233,At Risk
CUST_02553,6,4219.5,40,4,4,4328.0,5,13,454,Champions
CUST_02554,2,145.38,285,1,1,1521.0,2,4,121,Lost
CUST_02555,3,1198.2600000000002,32,2,4,2687.0,3,9,432,Potential Loyalists
CUST_02556,3,1359.88,160,2,2,2688.0,3,7,232,At Risk
CUST_02557,4,1227.26,43,2,4,3426.0,4,10,442,Loyal Customer
CUST_02558,4,9987.57,315,5,1,3427.0,4,10,145,Cannot Lose Them
CUST_02559,3,547.51,125,1,2,2689.0,3,6,231,At Risk
CUST_02560,3,989.29,280,2,1,2690.0,3,6,132,At Risk
CUST_02561,4,6372.57,23,4,5,3428.0,4,13,544,Champions
CUST_02562,6,9697.03,15,5,5,4329.0,5,15,555,Champions
CUST_02563,2,887.05,159,2,2,1522.0,2,6,222,Hibernating
CUST_02564,1,2089.25,294,3,1,462.0,1,5,113,Lost
CUST_02565,2,5984.06,16,4,5,1523.0,2,11,524,Potential Loyalists
CUST_02566,4,2382.31,135,3,2,3429.0,4,9,243,At Risk
CUST_02567,1,943.5,388,2,1,463.0,1,4,112,Lost
CUST_02568,2,1226.81,106,2,3,1524.0,2,7,322,Others
CUST_02569,6,17235.12,23,5,5,4330.0,5,15,555,Champions
CUST_02570,5,6348.639999999999,59,4,4,3958.0,4,12,444,Champions
CUST_02571,2,644.34,67,1,4,1525.0,2,7,421,Potential Loyalists
CUST_02572,10,16957.170000000002,67,5,4,4956.0,5,14,455,Champions
CUST_02573,4,8625.46,28,5,5,3430.0,4,14,545,Champions
CUST_02574,3,327.45,34,1,4,2691.0,3,8,431,Potential Loyalists
CUST_02575,3,4206.67,66,4,4,2692.0,3,11,434,Potential Loyalists
CUST_02576,1,386.31,68,1,4,464.0,1,6,411,New Customer
CUST_02577,8,15605.81,8,5,5,4739.0,5,15,555,Champions
CUST_02578,6,2275.3900000000003,33,3,4,4331.0,5,12,453,Loyal Customer
CUST_02579,2,1202.31,223,2,1,1526.0,2,5,122,Lost
CUST_02580,2,241.0,304,1,1,1527.0,2,4,121,Lost
CUST_02581,3,2129.91,127,3,2,2693.0,3,8,233,At Risk
CUST_02582,1,56.18,11,1,5,465.0,1,7,511,New Customer
CUST_02583,3,2585.07,208,3,2,2694.0,3,8,233,At Risk
CUST_02584,7,10217.33,19,5,5,4570.0,5,15,555,Champions
CUST_02585,2,16481.71,118,5,3,1528.0,2,10,325,Others
CUST_02586,4,8477.92,96,5,3,3431.0,4,12,345,Loyal Customer
CUST_02587,1,232.88,258,1,1,466.0,1,3,111,Lost
CUST_02588,2,594.62,85,1,3,1529.0,2,6,321,Others
CUST_02589,1,235.86,65,1,4,467.0,1,6,411,New Customer
CUST_02590,2,288.37,95,1,3,1530.0,2,6,321,Others
CUST_02591,3,4543.55,85,4,3,2695.0,3,10,334,Others
CUST_02592,6,5539.629999999999,33,4,4,4332.0,5,13,454,Champions
CUST_02593,2,553.14,148,1,2,1531.0,2,5,221,Hibernating
CUST_02594,1,360.13,100,1,3,468.0,1,5,311,Others
CUST_02595,6,7983.62,9,5,5,4333.0,5,15,555,Champions
CUST_02596,1,2277.68,246,3,1,469.0,1,5,113,Lost
CUST_02597,3,11169.95,134,5,2,2696.0,3,10,235,At Risk
CUST_02598,2,1205.86,93,2,3,1532.0,2,7,322,Others
CUST_02599,3,3425.27,197,3,2,2697.0,3,8,233,At Risk
CUST_02600,2,3231.04,196,3,2,1533.0,2,7,223,Hibernating
CUST_02601,1,93.88,335,1,1,470.0,1,3,111,Lost
CUST_02602,4,2513.0,159,3,2,3432.0,4,9,243,At Risk
CUST_02603,10,9312.44,25,5,5,4957.0,5,15,555,Champions
CUST_02604,5,845.5500000000001,17,2,5,3959.0,4,11,542,Loyal Customer
CUST_02605,4,1111.52,29,2,5,3433.0,4,11,542,Loyal Customer
